STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,1.7831745,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEC,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,2.4130969,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia (IDA & IBRD),Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,1.4276526,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,High income,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,6.5785941,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IBRD only,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,8.8877819,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IDA & IBRD total,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,15.5784278,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IDA total,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,7.5859967,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,14.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,0.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,1.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,0.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,8.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Iran, Islamic Rep.",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,3.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ireland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,1.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Israel,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,2.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,31.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,10.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nepal,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,1.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Netherlands,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,4.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,New Zealand,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,23.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jamaica,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,0.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Japan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,23.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,8.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kiribati,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,4.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kuwait,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,2.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ireland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,1.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Israel,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,24.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jamaica,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Japan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,17.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,19.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,8.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,6.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,26.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,12.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,0.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,3.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Australia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,0.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Austria,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,23.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,7.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,0.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
